UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
RS;GRAMADO XAVIER;2565;1272;0;95;2;251;71;0;0;12;767;18;12;0;42;3;0;3;0;3;0;14
RS;GRAVATAI;184465;121395;0;3844;915;10086;7631;0;235;539;24671;4355;727;2;6658;959;3;240;3;211;27;1964
RS;GUABIJU;1220;651;0;76;22;241;44;0;0;3;97;9;12;0;19;25;0;7;0;0;0;14
RS;GUAIBA;61380;39575;0;1247;666;3696;2568;0;140;228;8323;789;373;0;2079;968;2;67;0;131;9;519
RS;GUAPORE;20712;13490;0;593;140;2196;982;0;16;54;1632;501;82;0;367;151;0;16;0;24;2;466
RS;GUARANI DAS MISSOES;6261;3283;0;391;183;735;229;0;1;13;888;103;45;0;156;186;1;3;0;11;0;33
RS;HARMONIA;4394;2462;0;252;38;427;127;0;4;10;656;131;7;0;176;43;0;7;0;19;0;35
RS;HERVAL;4652;2500;0;163;30;580;133;0;6;16;878;29;20;0;219;52;0;2;0;7;1;16
RS;HERVEIRAS;1670;934;0;95;1;162;44;0;0;5;380;7;3;0;23;4;0;2;0;0;1;9
RS;HORIZONTINA;18427;9642;0;477;541;1643;823;1;35;44;2777;897;73;0;506;629;1;30;0;1;1;306
RS;HULHA NEGRA;3448;1863;0;131;8;392;74;0;1;10;764;18;31;0;129;14;0;3;0;0;0;10
RS;HUMAITA;4091;2119;0;219;22;479;166;0;0;11;806;88;19;0;61;26;0;5;0;2;1;67
RS;IBARAMA;2999;1699;0;104;14;335;59;0;0;7;671;13;19;0;42;20;0;1;0;4;1;10
RS;IBIACA;4064;2093;0;328;28;773;134;0;0;15;400;62;36;0;79;37;0;11;0;4;0;64
RS;IBIRAIARAS;6663;3222;0;566;150;1189;228;0;2;18;707;34;40;0;130;237;0;15;0;3;0;122
RS;IBIRAPUITA;3222;2029;0;177;16;362;73;0;1;14;392;22;52;0;41;23;0;5;0;3;0;12
RS;IBIRUBA;20088;10650;0;1295;398;3072;1004;0;8;81;1870;322;119;0;484;521;1;20;0;9;2;232
RS;IGREJINHA;27467;15976;0;733;104;1672;1130;4;113;55;4542;1562;93;0;885;124;1;40;0;28;18;387
RS;IJUI;69693;37690;0;2259;1490;7064;2773;0;49;192;10854;3193;148;0;1623;1296;1;74;1;10;3;973
RS;ILOPOLIS;3695;2027;0;269;33;641;158;0;1;25;311;52;17;0;62;40;0;10;0;6;1;42
RS;IMBE;17252;10413;0;378;36;1102;763;0;28;31;2460;799;85;1;858;41;1;44;0;25;6;181
RS;IMIGRANTE;2508;1347;0;123;15;273;124;0;2;14;394;72;19;0;70;11;0;3;0;8;0;33
RS;INDEPENDENCIA;5753;3180;0;384;51;738;180;0;2;12;839;104;60;0;83;61;0;5;0;2;0;52
RS;INHACORA;1539;891;0;86;16;169;40;0;0;7;271;6;10;0;18;15;0;0;0;2;0;8
RS;IPE;5193;2771;0;384;58;975;197;0;1;31;454;37;33;1;96;63;0;14;0;12;1;65
RS;IPIRANGA DO SUL;1858;885;0;179;18;336;73;0;0;13;228;24;11;0;32;26;0;7;0;2;0;24
RS;IRAI;5419;2830;0;194;88;489;165;0;0;13;1150;180;27;0;116;132;1;0;0;1;0;33
RS;ITAARA;3705;2128;0;180;32;401;165;0;1;9;481;51;24;0;119;35;0;4;0;19;2;54
RS;ITACURUBI;1921;1003;0;97;13;226;49;0;5;15;424;13;12;0;35;22;0;1;0;1;0;5
RS;ITAPUCA;1509;903;0;93;2;211;34;0;0;11;213;9;11;0;12;6;0;2;0;0;0;2
RS;ITAQUI;22439;11289;0;782;534;2245;652;0;24;45;4304;833;135;1;633;706;4;13;0;17;11;211
RS;ITATI;1852;882;0;99;28;209;59;0;0;8;362;46;12;0;99;28;0;9;0;1;0;10
RS;ITATIBA DO SUL;2213;1182;0;88;15;259;73;0;0;12;499;17;15;0;18;21;0;2;0;0;0;12
RS;IVORA;1352;703;0;97;4;255;27;0;0;4;196;10;7;0;27;8;0;1;0;4;1;8
RS;IVOTI;18100;11199;0;619;101;1246;1051;0;10;54;1893;440;135;0;761;107;0;51;0;18;6;409
RS;JABOTICABA;2877;1439;0;120;13;326;61;0;1;5;716;72;37;0;36;25;0;1;0;0;0;25
RS;JACUIZINHO;1666;837;0;99;12;232;32;0;0;6;353;17;25;0;29;17;0;2;0;0;0;5
RS;JACUTINGA;3227;1852;0;179;25;532;101;0;0;11;341;59;10;0;42;35;0;4;0;1;0;35
RS;JAGUARAO;23602;13859;0;404;473;2111;1009;0;22;35;3209;749;84;0;737;574;5;40;0;13;6;272
RS;JAGUARI;8202;4218;0;393;31;1271;257;0;15;49;1441;105;53;0;272;39;0;6;0;4;1;47
RS;JAQUIRANA;2631;1579;0;196;39;377;89;0;2;20;173;10;23;0;62;23;0;9;0;4;1;24
RS;JARI;2390;1135;0;141;11;319;63;0;1;15;606;11;15;0;44;10;0;3;0;1;0;15
RS;JOIA;6277;3080;0;460;106;857;132;0;4;24;1220;35;64;0;107;129;0;7;0;3;0;49
RS;JULIO DE CASTILHOS;14572;7437;0;844;372;2270;582;0;13;43;1579;189;88;0;388;586;0;10;0;23;3;145
RS;LAGOA BONITA DO SUL;1809;1036;0;84;11;223;26;0;1;15;354;3;17;0;12;17;0;0;0;3;0;7
RS;LAGOA DOS TRES CANTOS;1587;758;0;138;7;292;77;0;0;6;189;28;7;0;59;9;0;2;0;0;0;15
RS;LAGOA VERMELHA;22057;13797;0;831;150;3017;918;0;17;72;1986;237;88;0;401;185;1;22;0;3;3;329
RS;LAGOAO;3519;1848;0;135;2;400;133;1;0;9;863;23;52;0;20;4;0;7;0;2;0;20
RS;LAJEADO;81840;44212;0;2556;1285;6015;4618;0;182;210;10869;4944;308;0;2646;1618;8;193;0;160;20;1996
RS;LAJEADO DO BUGRE;1472;909;0;40;9;93;14;0;1;13;327;26;18;0;10;8;0;0;0;1;0;3
RS;LAVRAS DO SUL;4381;2503;0;144;16;637;152;0;1;14;636;24;39;0;153;22;0;4;0;5;1;30
RS;LIBERATO SALZANO;3571;1859;0;194;33;377;57;0;1;14;834;81;29;0;24;48;0;1;0;1;1;17
RS;LINDOLFO COLLOR;4247;2711;0;162;18;245;184;0;1;13;575;97;18;0;151;25;0;5;0;8;0;34
RS;LINHA NOVA;1345;743;0;95;4;146;53;0;0;6;213;29;4;0;33;3;0;3;0;5;0;8
RS;MACAMBARA;1544;777;0;65;30;200;47;0;3;7;262;13;48;0;39;36;0;3;0;4;1;9
RS;MACHADINHO;4114;2301;0;180;38;535;124;0;1;16;644;90;27;0;52;67;0;5;0;1;0;33
RS;MAMPITUBA;847;340;0;33;1;74;27;0;1;4;333;11;9;0;9;0;0;2;0;0;0;3
RS;MANOEL VIANA;4776;2490;0;242;88;663;167;1;3;11;613;61;23;0;244;118;2;5;0;4;0;41
RS;MAQUINE;5349;2863;0;318;39;508;182;1;1;17;902;125;29;0;270;40;0;6;0;5;0;43
RS;MARATA;2271;1129;0;153;5;206;52;0;1;8;500;118;16;0;57;5;0;3;0;7;0;11
RS;MARAU;37149;21729;0;1369;611;4380;1748;1;17;138;3683;1045;229;0;735;707;4;74;0;47;2;630
RS;MARCELINO RAMOS;3249;1818;0;162;53;387;100;0;0;26;480;47;32;0;56;61;0;3;0;1;0;23
RS;MARIANA PIMENTEL;3123;1746;0;165;5;298;72;0;1;12;674;19;36;0;74;6;0;3;0;4;0;8
RS;MARIANO MORO;1660;970;0;103;37;216;32;0;0;11;181;6;9;0;30;57;0;0;0;0;0;8
RS;MARQUES DE SOUZA;3127;1572;0;149;24;311;104;0;5;11;624;100;19;0;99;37;0;10;0;29;0;33
RS;MATA;3251;1671;0;130;44;403;83;0;0;10;673;20;29;0;101;71;0;1;0;1;0;14
RS;MATO CASTELHANO;2147;975;0;179;26;365;78;0;1;19;347;14;19;0;57;37;0;3;0;2;0;25
RS;MATO LEITAO;4189;2066;0;198;112;302;166;0;1;15;803;157;18;0;138;155;0;11;0;11;1;35
RS;MATO QUEIMADO;1643;717;0;119;42;219;21;0;0;9;345;63;10;0;34;48;0;6;0;2;0;8
RS;MAXIMILIANO DE ALMEIDA;4291;2306;0;214;156;485;103;0;0;19;528;65;45;0;97;248;0;0;0;1;0;24
RS;MINAS DO LEAO;4746;3125;0;131;57;370;144;0;3;28;542;56;51;0;150;73;0;1;0;4;0;11
RS;MIRAGUAI;3996;2088;0;173;51;300;88;0;4;12;1007;103;34;0;50;68;0;3;0;1;0;14
RS;MONTAURI;1480;757;0;119;46;264;47;0;0;7;133;5;5;0;18;51;0;2;0;0;1;25
RS;MONTE ALEGRE DOS CAMPOS;1776;862;0;148;6;287;42;0;0;4;351;5;28;0;26;4;0;0;0;5;0;8
RS;MONTE BELO DO SUL;2322;1154;0;315;24;287;77;0;0;6;266;60;26;0;42;39;0;5;0;2;0;19
RS;MONTENEGRO;52610;30236;0;1666;400;3137;1988;0;71;154;8420;2813;196;0;2267;505;2;83;0;121;11;540
RS;MORMACO;1988;1108;0;125;15;298;64;0;0;12;274;14;16;0;31;18;0;3;0;2;0;8
RS;MORRINHOS DO SUL;2371;946;0;186;34;167;48;0;0;2;747;87;5;0;92;38;0;2;0;5;1;11
RS;MORRO REDONDO;6229;2981;0;296;46;504;138;0;7;8;1696;170;30;0;238;76;0;9;0;2;0;28
RS;MORRO REUTER;4973;2967;0;261;11;441;220;0;1;21;558;70;23;0;264;8;0;6;0;17;0;105
RS;MOSTARDAS;8147;4487;0;385;91;828;344;0;0;34;1057;72;100;0;439;117;0;16;0;20;2;155
RS;MUCUM;3843;2302;0;101;28;377;174;0;1;14;506;127;26;0;96;26;0;1;0;4;1;59
RS;MUITOS CAPOES;1866;848;0;159;40;400;50;0;0;9;205;9;18;0;60;50;0;1;0;1;0;16
RS;MULITERNO;1457;716;0;131;20;255;43;0;1;5;209;16;12;0;16;17;0;1;0;2;0;13
RS;NAO-ME-TOQUE;16071;8611;0;670;237;1916;831;0;3;47;2086;550;91;0;435;284;2;24;0;2;1;281
RS;NICOLAU VERGUEIRO;1611;807;0;143;14;260;57;0;0;5;221;8;16;0;36;17;0;8;0;1;0;18
RS;NONOAI;8109;5093;0;312;66;912;254;0;5;26;898;124;70;0;177;83;0;7;0;2;0;80
RS;NOVA ALVORADA;2905;1673;0;235;19;430;78;0;0;7;298;18;16;0;58;22;0;3;0;0;0;48
RS;NOVA ARACA;3754;2296;0;145;62;471;143;0;3;19;358;47;43;0;50;52;1;9;0;3;0;52
RS;NOVA BASSANO;8941;4830;0;542;187;1218;439;0;6;32;984;137;69;0;133;191;0;18;0;8;1;146
RS;NOVA BOA VISTA;1980;997;0;125;16;248;77;0;1;13;424;27;6;0;9;23;0;0;0;1;0;13
RS;NOVA BRESCIA;2756;1450;0;179;28;293;96;0;0;10;491;59;16;0;50;37;0;4;0;2;0;41
RS;NOVA CANDELARIA;2979;1228;0;142;53;283;110;0;1;10;803;147;14;0;71;78;0;0;0;3;0;36
RS;NOVA ESPERANCA DO SUL;3491;1884;0;137;22;487;80;0;5;20;642;42;44;0;79;30;0;2;0;2;1;14
RS;NOVA HARTZ;13832;8611;0;212;37;786;625;1;44;40;2116;601;164;0;365;34;1;22;1;21;0;151
RS;NOVA PADUA;2140;1002;0;375;20;323;79;0;0;5;202;19;8;0;37;19;0;3;0;2;0;46
RS;NOVA PALMA;5044;2227;0;368;97;1006;143;0;0;20;840;39;36;0;85;124;0;0;0;14;3;42
RS;NOVA PETROPOLIS;19025;11756;0;610;175;1563;1210;0;7;38;1873;316;70;0;626;215;0;36;0;46;2;482
RS;NOVA PRATA;22555;13869;0;777;402;2705;1029;0;12;40;1968;346;80;1;380;414;0;27;0;20;1;484
RS;NOVA RAMADA;2060;978;0;182;10;346;73;0;1;13;361;14;15;0;29;17;0;2;1;2;0;16
RS;NOVA ROMA DO SUL;2686;1417;0;373;19;433;78;0;1;6;188;26;28;0;43;20;0;1;0;5;0;48
RS;NOVA SANTA RITA;22555;12764;0;1004;815;1488;770;0;21;69;2777;299;62;0;1133;1022;1;82;0;92;3;153
RS;NOVO BARREIRO;3287;1741;0;236;50;376;73;0;3;8;625;49;15;0;46;53;0;4;0;1;1;6
RS;NOVO CABRAIS;2712;1389;0;151;41;327;56;0;0;10;512;52;17;0;78;56;0;1;0;3;0;19
RS;NOVO HAMBURGO;185816;117002;0;3338;648;9575;9289;0;181;307;27902;6442;445;0;5819;824;8;325;0;302;26;3383
RS;NOVO MACHADO;2916;1473;0;240;12;342;103;0;0;26;567;39;22;0;49;19;0;3;0;0;1;20
RS;NOVO TIRADENTES;1435;764;0;62;15;145;33;0;0;6;319;30;10;0;10;26;0;0;0;1;0;14
RS;NOVO XINGU;1112;623;0;81;7;131;23;0;0;14;176;30;9;0;6;4;0;0;0;1;0;7
RS;OSORIO;38052;23298;0;1028;266;2812;1625;0;35;71;4578;1385;123;2;1934;264;1;84;0;49;6;491
RS;PAIM FILHO;2996;1677;0;179;26;461;105;0;0;7;402;23;25;0;26;43;0;2;0;1;0;19
RS;PALMARES DO SUL;7967;4571;0;229;48;696;294;0;5;18;1164;91;67;0;581;81;2;15;0;12;0;93
RS;PALMEIRA DAS MISSOES;28810;15835;0;1240;512;3149;807;1;41;48;3615;1797;122;0;560;796;1;21;0;8;21;236
RS;PALMITINHO;6824;3211;0;280;81;663;201;0;0;25;1811;215;62;0;86;113;0;0;0;1;1;74
RS;PANAMBI;37731;22178;0;1300;227;4109;1676;1;16;81;5227;976;167;0;866;310;1;42;0;16;4;534
RS;PANTANO GRANDE;6769;3963;0;402;141;678;231;0;4;18;640;71;43;0;277;215;0;8;0;28;3;47
RS;PARAI;7303;3530;0;771;180;1236;253;0;8;17;773;50;25;0;137;176;0;21;0;6;2;118
RS;PARAISO DO SUL;4661;2599;0;142;15;563;132;0;1;9;960;40;31;0;121;15;0;3;0;5;0;25
RS;PARECI NOVO;4198;2114;0;467;62;416;155;0;2;12;505;156;19;0;171;56;0;9;0;13;0;41
RS;PAROBE;39050;23852;0;757;103;2198;1432;1;79;97;6801;1923;281;0;1001;92;2;48;0;41;27;315
RS;PASSA SETE;3199;1714;0;134;7;430;70;0;1;5;719;16;38;0;24;7;0;3;0;0;1;30
RS;PASSO DO SOBRADO;4949;2394;0;216;16;510;130;0;1;13;1196;148;71;0;175;22;0;5;0;18;1;33
RS;PASSO FUNDO;156959;93376;0;4297;1521;13519;8156;2;72;307;21523;5843;421;0;2958;1541;7;190;0;39;27;3160
RS;PAULO BENTO;1705;831;0;140;14;266;44;0;0;24;279;31;15;0;27;19;0;2;0;0;0;13
RS;PAVERAMA;6545;3396;0;302;92;459;151;0;24;43;1510;187;57;0;152;114;0;16;0;11;0;31
RS;PEDRAS ALTAS;1414;713;0;61;5;193;47;0;1;14;243;6;9;0;101;5;0;2;0;3;0;11
RS;PEDRO OSORIO;5369;2948;0;167;52;442;158;0;5;16;1100;59;38;0;266;83;1;7;0;1;1;25
RS;PEJUCARA;3356;1723;0;284;32;585;118;0;3;6;392;38;23;0;71;37;0;2;0;0;0;42
RS;PELOTAS;241788;135835;0;5919;2641;15545;9153;0;570;530;48111;7074;1236;2;7663;3860;11;438;1;244;41;2914
RS;PICADA CAFE;4279;2533;0;122;3;365;214;0;2;19;576;98;64;0;176;6;0;8;0;15;0;78
RS;PINHAL;2199;1024;0;161;28;276;51;0;0;7;488;61;13;0;30;36;0;0;0;1;0;23
RS;PINHAL DA SERRA;1429;790;0;96;9;227;51;0;1;9;171;7;25;0;28;9;0;2;0;1;0;3
RS;PINHAL GRANDE;2803;1418;0;185;12;490;79;0;1;9;445;21;35;0;64;22;0;0;0;9;2;11
RS;PINHEIRINHO DO VALE;2948;1310;0;99;22;273;62;0;0;13;977;86;23;0;31;28;0;0;0;0;1;23
RS;PINHEIRO MACHADO;8410;5086;0;206;91;985;213;0;6;16;1175;42;72;0;366;109;0;4;0;2;2;35
RS;PINTO BANDEIRA;1752;841;0;225;7;285;86;0;0;14;131;34;5;0;66;8;0;3;0;7;0;40
RS;PIRAPO;1666;804;0;77;9;212;31;0;1;11;446;15;14;0;32;10;0;1;0;0;0;3
RS;PIRATINI;12303;6904;0;387;89;1217;327;0;5;72;2489;97;188;0;316;144;0;3;0;7;0;58
RS;PLANALTO;7299;4247;0;336;70;815;176;0;0;13;1210;131;40;0;89;102;1;4;0;0;0;65
RS;POCO DAS ANTAS;1912;972;0;130;3;218;55;0;1;10;393;36;15;0;48;5;0;3;0;6;0;17
RS;PONTAO;2814;1569;0;218;19;409;96;0;0;14;319;17;40;0;60;30;0;0;0;1;0;22
RS;PONTE PRETA;1495;703;0;107;19;223;35;0;0;11;304;22;11;0;31;14;0;2;0;1;0;12
RS;PORTAO;31060;18786;0;2266;369;2093;1171;1;40;124;3216;535;176;0;1427;388;4;69;0;46;2;347
RS;PORTO ALEGRE;922219;610145;0;15562;2820;50915;61572;22;713;2292;107600;13883;4940;13;20735;3445;30;776;4;1415;161;25176
RS;PORTO LUCENA;3395;1887;0;124;32;352;101;0;0;15;684;54;22;0;73;28;0;3;0;1;0;19
RS;PORTO MAUA;1729;900;0;100;13;231;39;0;0;7;314;27;13;0;54;19;0;1;0;0;0;11
RS;PORTO VERA CRUZ;1118;560;0;31;7;153;29;0;0;9;261;12;9;0;31;10;0;0;0;0;0;6
RS;PORTO XAVIER;8592;4140;0;228;622;863;205;0;5;33;1271;260;73;0;174;619;0;5;0;3;0;91
RS;POUSO NOVO;1294;726;0;57;36;159;32;0;0;8;180;6;8;0;22;39;0;0;0;13;1;7
RS;PRESIDENTE LUCENA;2636;1458;0;248;15;252;114;0;0;11;319;38;21;0;95;16;0;6;0;9;0;34
RS;PROGRESSO;4193;2377;0;135;9;494;119;0;0;27;833;25;37;0;76;4;0;10;0;17;0;30
RS;PROTASIO ALVES;1638;967;0;58;12;270;59;0;2;5;177;20;10;0;27;12;0;1;0;6;0;12
RS;PUTINGA;3294;1870;0;166;7;379;89;0;0;13;658;35;10;0;32;6;0;4;0;3;0;22
RS;QUARAI;25638;16652;0;250;91;2772;1029;0;19;57;3472;551;72;0;365;125;0;4;0;13;6;160
RS;QUATRO IRMAOS;1113;609;0;84;8;158;47;0;0;9;137;15;9;0;17;11;0;1;0;0;0;8
RS;QUEVEDOS;1892;945;0;83;6;301;43;0;0;13;418;15;14;0;40;6;0;0;0;1;0;7
RS;QUINZE DE NOVEMBRO;3471;1848;0;300;26;556;130;0;0;37;349;35;38;0;93;31;0;4;0;5;0;19
RS;REDENTORA;3900;2196;0;169;28;383;85;0;1;24;833;58;28;0;32;36;1;0;0;1;0;25
RS;RELVADO;1646;941;0;80;2;205;49;0;1;9;270;33;10;0;20;6;0;3;0;1;0;16
RS;RESTINGA SECA;10415;6081;0;454;93;1231;282;1;9;17;1450;127;66;0;380;117;0;10;0;11;1;85
RS;RIO DOS INDIOS;1740;896;0;126;0;236;35;0;0;9;361;12;38;0;16;1;0;2;0;0;0;8
RS;RIO GRANDE;139727;78340;0;2448;1491;7164;4783;3;366;285;29982;5756;805;1;4579;2098;48;212;3;184;35;1144
RS;RIO PARDO;22058;12670;0;649;98;1716;729;0;11;89;4380;593;133;0;632;140;1;21;0;65;2;129
RS;RIOZINHO;2897;1626;0;62;1;273;130;0;7;17;570;110;33;0;41;1;0;1;0;2;0;23
RS;ROCA SALES;7546;4006;0;215;82;549;247;0;7;20;1591;405;46;0;177;78;0;17;0;21;1;84
RS;RODEIO BONITO;6325;3411;0;306;135;708;185;0;2;17;954;142;52;0;98;173;2;4;0;0;1;135
RS;ROLADOR;1746;840;0;113;21;262;39;0;0;10;377;10;6;0;31;22;0;2;0;0;0;13
RS;ROLANTE;16019;8747;0;366;24;1257;604;0;68;34;3497;588;97;0;430;25;0;21;0;14;4;243
RS;RONDA ALTA;7186;4108;0;404;129;1045;255;0;0;25;653;74;45;0;142;175;0;8;0;1;1;121
RS;RONDINHA;3799;2199;0;251;30;559;136;0;1;12;436;38;23;0;46;33;0;0;0;0;0;35
RS;ROQUE GONZALES;4998;2419;0;204;148;584;148;0;3;7;1006;132;34;0;165;128;0;2;0;1;0;17
RS;ROSARIO DO SUL;24342;13121;0;674;171;2607;822;0;22;74;4581;730;119;0;898;247;4;17;0;12;7;236
RS;SAGRADA FAMILIA;1654;944;0;46;17;136;34;0;0;3;370;34;9;0;26;29;0;2;0;0;0;4
RS;SALDANHA MARINHO;2340;1259;0;200;36;439;76;0;0;11;182;17;10;0;37;53;0;1;0;0;0;19
RS;SALTO DO JACUI;7543;4629;0;261;63;901;273;0;4;26;829;114;38;0;243;85;0;6;0;10;6;55
RS;SALVADOR DAS MISSOES;2833;1295;0;174;67;442;107;0;0;6;519;35;8;0;71;76;0;2;0;0;1;30
RS;SALVADOR DO SUL;6150;3464;0;363;35;594;243;0;1;20;980;117;35;0;148;44;0;7;0;22;0;77
RS;SANANDUVA;15458;8457;0;800;194;2264;640;0;4;32;1930;272;87;0;284;267;0;23;0;6;2;196
RS;SANTA BARBARA DO SUL;7449;3926;0;478;192;1191;333;0;2;26;601;66;40;0;176;291;0;8;0;16;2;101
RS;SANTA CECILIA DO SUL;1300;649;0;97;6;188;39;0;0;6;249;15;16;0;19;7;0;1;0;0;0;8
RS;SANTA CLARA DO SUL;5446;2980;0;143;15;389;243;0;4;36;1069;221;20;0;192;21;0;7;0;12;0;94
RS;SANTA CRUZ DO SUL;107382;60759;0;2627;720;7698;5181;1;103;201;16912;5479;728;0;3533;1099;13;172;0;161;18;1977
RS;SANTA MARGARIDA DO SUL;1350;689;0;89;17;187;36;0;6;16;208;8;27;0;38;20;1;1;0;0;0;7
RS;SANTA MARIA;184077;108329;0;4253;950;15442;8884;3;154;429;28054;6065;1023;2;5887;1251;13;187;1;260;77;2813
RS;SANTA MARIA DO HERVAL;5207;3041;0;307;24;438;259;0;2;24;678;76;62;0;171;20;0;7;0;13;0;85
RS;SANTA ROSA;66322;36859;0;2160;614;6154;3150;0;40;132;10179;3058;233;0;1854;781;5;75;0;20;1;1007
RS;SANTA TEREZA;1104;624;0;117;0;148;43;0;0;7;90;38;3;0;20;0;0;2;0;1;0;11
RS;SANTA VITORIA DO PALMAR;27296;14513;0;789;276;2284;917;1;43;41;4802;1229;109;0;1373;397;2;29;0;17;4;470
RS;SANTANA DA BOA VISTA;5856;3335;0;164;9;611;125;0;2;30;1265;55;72;0;145;18;0;1;0;3;0;21
RS;SANTANA DO LIVRAMENTO;80143;47966;0;1062;485;6966;3232;1;158;171;15074;1771;293;0;1610;659;0;49;0;28;13;605
RS;SANTIAGO;37069;19875;0;1174;233;5072;1345;0;152;143;5945;1016;124;0;1181;352;3;36;0;46;6;366
RS;SANTO ANGELO;59250;33254;0;1566;363;5119;2475;0;43;131;10475;2817;131;0;1530;469;5;47;0;13;12;800
RS;SANTO ANTONIO DA PATRULHA;33076;19458;0;1110;247;2684;1044;0;30;92;5302;1081;222;0;1138;263;0;49;0;82;1;273
RS;SANTO ANTONIO DAS MISSOES;7312;4018;0;329;80;899;159;0;5;73;1277;76;59;0;195;100;1;6;0;6;1;28
RS;SANTO ANTONIO DO PALMA;1631;984;0;94;4;238;53;0;0;6;202;7;12;0;10;5;0;2;0;0;0;14
RS;SANTO ANTONIO DO PLANALTO;1969;1063;0;133;50;234;63;0;0;5;303;24;12;0;48;20;0;3;0;0;0;11
RS;SANTO AUGUSTO;11549;6671;0;633;156;1591;409;0;11;61;1235;195;41;0;198;188;0;9;0;2;1;148
RS;SANTO CRISTO;14156;7454;0;751;128;1583;588;0;7;27;2628;281;62;0;327;138;0;15;0;3;4;160
RS;SANTO EXPEDITO DO SUL;2156;1097;0;125;7;326;68;0;0;5;446;17;13;0;21;15;0;3;0;0;0;13
RS;SAO BORJA;42910;23225;0;1474;872;4873;1292;0;44;103;7286;1498;117;0;1095;606;5;19;0;20;9;372
RS;SAO DOMINGOS DO SUL;2599;1485;0;151;35;385;77;0;4;6;333;10;13;0;34;35;1;2;0;0;0;28
RS;SAO FRANCISCO DE ASSIS;11936;6703;0;456;131;1638;328;1;10;61;1665;63;145;0;470;190;0;9;0;3;0;63
RS;SAO FRANCISCO DE PAULA;15388;9204;0;852;167;1715;686;0;3;77;1452;98;129;0;561;204;0;30;0;9;2;199
RS;SAO GABRIEL;36812;20346;0;1037;295;3982;1406;1;90;74;6162;1373;177;0;1029;418;4;9;0;22;11;376
RS;SAO JERONIMO;12492;7911;0;363;23;844;469;0;8;47;1929;173;129;0;425;40;0;21;0;22;3;85
RS;SAO JOAO DA URTIGA;3920;2068;0;208;42;589;111;1;1;13;694;48;25;0;43;53;0;3;0;1;0;20
RS;SAO JOAO DO POLESINE;2060;1101;0;116;12;354;66;0;4;4;254;23;6;0;57;19;0;5;0;13;0;26
RS;SAO JORGE;2367;1169;0;167;18;467;96;0;1;12;276;24;19;0;53;24;0;2;0;1;0;38
RS;SAO JOSE DAS MISSOES;1601;922;0;69;3;180;37;0;0;6;327;16;10;0;17;7;0;0;0;0;0;7
RS;SAO JOSE DO HERVAL;1492;883;0;66;54;169;30;0;0;8;145;7;14;0;15;80;0;3;0;7;0;11
RS;SAO JOSE DO HORTENCIO;3831;2221;0;229;24;335;116;0;1;12;566;45;40;0;149;27;0;8;0;18;0;40
RS;SAO JOSE DO INHACORA;1987;934;0;88;24;196;62;0;0;13;487;68;21;0;29;35;0;5;0;1;0;24
RS;SAO JOSE DO NORTE;14841;7459;0;589;75;1252;600;0;46;34;3389;316;181;0;633;95;5;31;0;6;6;124
RS;SAO JOSE DO OURO;6910;3567;0;462;277;1061;201;0;1;17;522;70;53;0;166;402;0;9;0;3;0;99
RS;SAO JOSE DO SUL;2055;1012;0;184;9;194;65;0;0;12;368;54;15;0;104;7;0;4;0;12;0;15
RS;SAO JOSE DOS AUSENTES;1938;961;0;196;12;388;81;0;0;14;159;7;42;0;36;18;0;3;0;4;0;17
RS;SAO LEOPOLDO;149649;90571;0;6517;2538;7731;6344;0;199;312;21740;4767;407;1;5261;1010;6;172;0;233;20;1820
RS;SAO LOURENCO DO SUL;32350;17308;0;1323;388;2970;1102;0;33;73;6672;606;200;0;932;448;6;41;0;29;4;215
RS;SAO LUIZ GONZAGA;27597;14387;0;890;451;3207;873;0;13;104;4843;1160;109;0;788;490;2;18;0;8;1;253
RS;SAO MARCOS;20922;11255;0;884;881;2392;861;3;16;38;1954;555;145;0;480;1145;0;21;1;14;7;270
RS;SAO MARTINHO;5275;2679;0;339;109;603;188;0;1;9;945;104;25;0;95;118;2;3;0;2;0;53
RS;SAO MARTINHO DA SERRA;2017;1002;0;88;23;293;48;0;0;9;410;15;13;0;44;48;0;3;0;3;0;18
RS;SAO MIGUEL DAS MISSOES;6498;3242;0;399;114;870;197;0;2;26;1078;64;55;0;225;157;0;11;0;2;1;55
RS;SAO NICOLAU;3266;1842;0;107;9;395;89;0;2;12;647;44;18;0;74;7;0;1;0;1;0;18
RS;SAO PAULO DAS MISSOES;4616;2397;0;159;53;454;187;0;2;7;1089;63;47;0;62;56;0;3;0;1;1;35
RS;SAO PEDRO DA SERRA;3227;1877;0;116;24;347;105;0;3;12;468;89;19;0;104;25;0;1;0;9;0;28
RS;SAO PEDRO DAS MISSOES;1359;731;0;50;9;172;21;0;1;7;294;25;7;0;18;19;0;1;0;1;0;3
RS;SAO PEDRO DO BUTIA;2837;1401;0;186;51;327;101;0;0;5;505;58;23;0;96;55;0;5;0;2;0;22
